
    influenza_japan seed62 ep05 val_pinball=0.0966 best=0.0952
    influenza_japan seed62 ep06 val_pinball=0.0939 best=0.0939
    influenza_japan seed62 ep07 val_pinball=0.0961 best=0.0939
    influenza_japan seed62 ep08 val_pinball=0.0908 best=0.0908
    influenza_japan seed62 ep09 val_pinball=0.0933 best=0.0908
    influenza_japan seed62 ep10 val_pinball=0.0973 best=0.0908
    influenza_japan seed62 ep11 val_pinball=0.0933 best=0.0908
    influenza_japan seed62 ep12 val_pinball=0.0932 best=0.0908
    influenza_japan seed62 ep13 val_pinball=0.0904 best=0.0904
    influenza_japan seed62 ep14 val_pinball=0.0963 best=0.0904
    influenza_japan seed62 ep15 val_pinball=0.0991 best=0.0904
    influenza_japan seed62 ep16 val_pinball=0.0906 best=0.0904
    influenza_japan seed62 ep17 val_pinball=0.0896 best=0.0896
    influenza_japan seed62 ep18 val_pinball=0.0897 best=0.0896
    influenza_japan seed62 ep19 val_pinball=0.0921 best=0.0896
    influenza_japan seed62 ep20 val_pinball=0.0957 best=0.0896
    influenza_japan seed62 ep21 val_pinball=0.0924 best=0.0896
    influenza_japan seed62 ep22 val_pinball=0.0932 best=0.0896
    influenza_japan seed62 ep23 val_pinball=0.0891 best=0.0891
    influenza_japan seed62 ep24 val_pinball=0.0896 best=0.0891
    influenza_japan seed62 ep25 val_pinball=0.0898 best=0.0891
    influenza_japan seed62 ep26 val_pinball=0.0890 best=0.0890
    influenza_japan seed62 ep27 val_pinball=0.0887 best=0.0887
    influenza_japan seed62 ep28 val_pinball=0.0885 best=0.0885
    influenza_japan seed62 ep29 val_pinball=0.0896 best=0.0885
    influenza_japan seed62 ep30 val_pinball=0.0915 best=0.0885
    influenza_japan seed62 ep31 val_pinball=0.0887 best=0.0885
    influenza_japan seed62 ep32 val_pinball=0.0931 best=0.0885
    influenza_japan seed62 ep33 val_pinball=0.0889 best=0.0885
    influenza_japan seed62 ep34 val_pinball=0.0871 best=0.0871
    influenza_japan seed62 ep35 val_pinball=0.0916 best=0.0871
    influenza_japan seed62 ep36 val_pinball=0.0899 best=0.0871
    influenza_japan seed62 ep37 val_pinball=0.0906 best=0.0871
    influenza_japan seed62 ep38 val_pinball=0.0882 best=0.0871
    influenza_japan seed62 ep39 val_pinball=0.0892 best=0.0871
    influenza_japan seed62 ep40 val_pinball=0.0868 best=0.0868
    influenza_japan seed62 ep41 val_pinball=0.0870 best=0.0868
    influenza_japan seed62 ep42 val_pinball=0.0874 best=0.0868
    influenza_japan seed62 ep43 val_pinball=0.0889 best=0.0868
    influenza_japan seed62 ep44 val_pinball=0.0873 best=0.0868
    influenza_japan seed62 ep45 val_pinball=0.0898 best=0.0868
    influenza_japan seed62 ep46 val_pinball=0.0877 best=0.0868
    influenza_japan seed62 ep47 val_pinball=0.0875 best=0.0868
    influenza_japan seed62 ep48 val_pinball=0.0861 best=0.0861
    influenza_japan seed62 ep49 val_pinball=0.0874 best=0.0861
    influenza_japan seed62 ep50 val_pinball=0.0899 best=0.0861
    influenza_japan seed62 ep51 val_pinball=0.0869 best=0.0861
    influenza_japan seed62 ep52 val_pinball=0.0857 best=0.0857
